id,title,release_date,popularity,vote_average,vote_count
23160,Werckmeister Harmonies,12/07/2000,7.759,7.9,229
10991,Pokémon 3: The Movie,08/07/2000,28.288,6.5,502
4247,Scary Movie,07/07/2000,103.571,6.3,5538
20770,But I'm a Cheerleader,07/07/2000,16.967,7,433
4244,The Kid,07/07/2000,10.891,6.5,767
146,"Crouching Tiger, Hidden Dragon",06/07/2000,18.073,7.4,2562
16,Dancer in the Dark,30/06/2000,9.455,7.9,1408
2133,The Perfect Storm,29/06/2000,20.093,6.4,1784
2024,The Patriot,28/06/2000,24.952,7.1,3144
2123,"Me, Myself & Irene",22/06/2000,23.577,6.6,3121
7443,Chicken Run,21/06/2000,40.585,6.7,4028
9519,Chopper,21/06/2000,8.513,6.7,259
55,Amores Perros,16/06/2000,27.405,7.6,2016
7450,Titan A.E.,16/06/2000,13.991,6.6,854
10571,Boys and Girls,16/06/2000,10.775,6,329
479,Shaft,15/06/2000,12.073,6,1011
9679,Gone in Sixty Seconds,09/06/2000,36.983,6.4,3580
8584,Shanghai Noon,26/05/2000,26.541,6.4,2068
955,Mission: Impossible II,24/05/2000,33.182,6.1,5320
10567,Dinosaur,19/05/2000,94.742,6.5,2032
9285,Road Trip,19/05/2000,17.176,6.2,1525
10569,Small Time Crooks,19/05/2000,8.337,6.5,517
34729,Our Lips Are Sealed,18/05/2000,7.595,6,230
10873,Shadow of the Vampire,15/05/2000,8.32,6.7,442
10560,Center Stage,12/05/2000,9.138,6.9,279
98,Gladiator,01/05/2000,42.53,8.2,15188
10559,Frequency,28/04/2000,11.162,7.2,1350
10564,Where the Heart Is,27/04/2000,13.313,7.1,563
8653,The Isle,22/04/2000,11.436,7,239
14736,Love & Basketball,21/04/2000,9.39,7.5,346
3536,U-571,20/04/2000,14.368,6.4,945
4967,Keeping the Faith,14/04/2000,7.243,6.1,496
1359,American Psycho,13/04/2000,51.107,7.4,7985
10479,Rules of Engagement,07/04/2000,12.464,6.2,545
2621,Return to Me,07/04/2000,9.533,6.7,308
10468,28 Days,06/04/2000,9.585,6.1,775
10501,The Road to El Dorado,31/03/2000,47.286,7.2,3146
16222,Whatever It Takes,31/03/2000,12.199,5.9,220
2332,Taxi 2,25/03/2000,14.55,6.2,1405
1900,Traffic,23/03/2000,14.428,7.1,1689
2085,Romeo Must Die,22/03/2000,17.878,6.2,928
9532,Final Destination,17/03/2000,51.691,6.6,4417
462,Erin Brockovich,17/03/2000,17.314,7.4,2502
243,High Fidelity,17/03/2000,13.118,7.2,1571
10867,Malena,16/03/2000,59.315,7.4,1679
2046,The Gift,16/03/2000,13.46,6.4,910
2067,Mission to Mars,10/03/2000,13.261,6,1123
36968,Life-Size,05/03/2000,9.279,6.2,329
19576,One Piece: The Movie,04/03/2000,24.901,6.9,230
20455,Digimon: The Movie,04/03/2000,17.359,6.6,226
552,Bread and Tulips,03/03/2000,6.696,7.3,208
392,Chocolat,02/03/2000,13.857,7,2798
10697,The Taste of Others,01/03/2000,5.119,6.8,212
15653,An Extremely Goofy Movie,29/02/2000,16.437,6.3,480
11004,Wonder Boys,22/02/2000,8.752,6.9,468
2069,The Whole Nine Yards,18/02/2000,11.986,6.5,1480
14181,Boiler Room,18/02/2000,11.818,6.7,514
2787,Pitch Black,18/02/2000,9.941,6.8,3672
15655,The Tigger Movie,11/02/2000,14.232,6.5,458
318,The Million Dollar Hotel,09/02/2000,7.512,5.9,249
4234,Scream 3,03/02/2000,32.294,5.9,2551
1907,The Beach,03/02/2000,11.423,6.5,3650
1698,Anatomy,03/02/2000,7.668,6,219
2360,Saving Grace,24/01/2000,8.01,6.5,343
10898,The Little Mermaid II: Return to the Sea,23/01/2000,13.859,6.4,1427
10471,Next Friday,12/01/2000,19.31,6.4,435
17908,My Dog Skip,12/01/2000,7.625,6.8,236
49948,Fantasia 2000,31/12/1999,15.798,7,1034
1443,The Virgin Suicides,31/12/1999,11.91,7.1,2487
1213,The Talented Mr. Ripley,25/12/1999,11.715,7.2,2824
12524,Titus,25/12/1999,8.316,6.5,215
10397,Angela's Ashes,25/12/1999,8.112,7.2,225
926,Galaxy Quest,23/12/1999,12.839,7.1,1740
9563,Any Given Sunday,22/12/1999,13.02,6.8,1347
1850,Man on the Moon,22/12/1999,9.324,7.3,1394
10137,Stuart Little,17/12/1999,62.064,6,3636
2277,Bicentennial Man,17/12/1999,17.87,7.2,3017
1715,The Cider House Rules,17/12/1999,10.707,7,907
1439,Anna and the King,16/12/1999,10.389,6.7,632
497,The Green Mile,10/12/1999,55.301,8.5,14002
334,Magnolia,10/12/1999,13.033,7.7,2787
9684,Sweet and Lowdown,03/12/1999,8.345,6.9,380
9946,End of Days,24/11/1999,16.415,6,1448
2668,Sleepy Hollow,19/11/1999,51.457,7.1,5532
36643,The World Is Not Enough,17/11/1999,20.985,6.3,2327
823,Jin-Roh: The Wolf Brigade,17/11/1999,11.908,7.4,335
15723,The Big Kahuna,17/11/1999,6.728,6.8,294
1832,Dogma,12/11/1999,12.226,6.9,2022
10399,Mansfield Park,12/11/1999,9.496,6.7,256
21349,Anywhere but Here,12/11/1999,8.757,6.1,215
54004,Passport to Paris,09/11/1999,7.063,6.1,246
17681,Scooby-Doo! and the Witch's Ghost,05/11/1999,16.598,7.4,320
9481,The Bone Collector,04/11/1999,23.713,6.8,2797
15400,Mickey's Once Upon a Christmas,31/10/1999,13.366,7.1,517
863,Toy Story 2,30/10/1999,145.387,7.6,11643
492,Being John Malkovich,29/10/1999,12.124,7.4,3481
10047,The Messenger: The Story of Joan of Arc,27/10/1999,20.678,6.4,1160
8649,Bringing Out the Dead,22/10/1999,12.543,6.6,777
550,Fight Club,15/10/1999,50.291,8.4,24204
404,The Straight Story,15/10/1999,9.527,7.7,1171
12220,The Story of Us,14/10/1999,6.997,6,245
11075,Audition,06/10/1999,12.503,7.1,1117
14429,Drive Me Crazy,01/10/1999,10.286,6.4,274
10908,Inferno,25/09/1999,15.532,6.1,221
10398,Double Jeopardy,24/09/1999,15.447,6.5,991
11001,Blue Streak,17/09/1999,18.647,6.4,1177
10400,The Hurricane,17/09/1999,13.995,7.4,1136
10390,For Love of the Game,17/09/1999,10.38,6.5,330
2290,Jakob the Liar,16/09/1999,6.922,6.6,277
14,American Beauty,15/09/1999,25.452,8,10275
10307,Stigmata,10/09/1999,21.034,6.2,845
11601,Stir of Echoes,10/09/1999,13.469,6.7,950
226,Boys Don't Cry,02/09/1999,11.693,7.5,1056
622,The Ninth Gate,25/08/1999,13.691,6.4,2344
1911,The 13th Warrior,13/08/1999,20.381,6.6,1449
9781,Detroit Rock City,13/08/1999,11.969,6.7,312
17707,Brokedown Palace,13/08/1999,11.377,6.4,307
10386,The Iron Giant,06/08/1999,61.248,7.9,4534
745,The Sixth Sense,06/08/1999,32.372,7.9,9582
913,The Thomas Crown Affair,06/08/1999,13.268,6.7,929
4806,Runaway Bride,30/07/1999,14.763,6,1623
8914,Deep Blue Sea,28/07/1999,21.793,5.9,1928
10490,Drop Dead Gorgeous,23/07/1999,10.025,6.5,273
12599,Pokémon: The Movie 2000,17/07/1999,27.428,6.6,677
16198,My Neighbors the Yamadas,17/07/1999,10.63,7,371
345,Eyes Wide Shut,16/07/1999,32.737,7.5,4788
2667,The Blair Witch Project,14/07/1999,32.925,6.3,3756
10208,Muppets from Space,14/07/1999,12.485,6.1,252
2105,American Pie,09/07/1999,73.547,6.5,6477
10279,Summer of Sam,02/07/1999,8.5,6.5,345
9473,"South Park: Bigger, Longer & Uncut",30/06/1999,17.675,7.2,2141
9032,Big Daddy,25/06/1999,18.229,6.5,2688
37135,Tarzan,18/06/1999,91.374,7.4,5623
2275,The General's Daughter,18/06/1999,11.545,6.4,707
817,Austin Powers: The Spy Who Shagged Me,08/06/1999,22.551,6.2,2705
4291,Kikujiro,05/06/1999,12.772,7.5,344
12117,Instinct,04/06/1999,9.854,6.4,501
11129,Human Traffic,04/06/1999,7.52,6.8,264
4816,Ghost Dog: The Way of the Samurai,02/06/1999,10.667,7.3,888
11489,Rosetta,22/05/1999,7.238,7.1,205
509,Notting Hill,21/05/1999,18.111,7.3,4954
1893,Star Wars: Episode I - The Phantom Menace,19/05/1999,56.811,6.5,12215
10388,The Limey,15/05/1999,7.298,6.6,304
10210,A Midsummer Night's Dream,14/05/1999,13.595,6.5,287
160885,Tel chi el telùn,12/05/1999,5.579,7.9,295
3293,Pirates of Silicon Valley,10/05/1999,11.93,7.1,418
6552,Idle Hands,30/04/1999,12.121,6.1,498
1844,Entrapment,29/04/1999,13.928,6.2,1607
9451,Election,23/04/1999,10.412,6.8,791
6415,Three Kings,21/04/1999,14.88,6.6,1642
564,The Mummy,16/04/1999,55.71,6.9,7419
6522,Life,16/04/1999,13.454,6.7,610
1090,The Thirteenth Floor,16/04/1999,13.289,7,1009
99,All About My Mother,16/04/1999,11.533,7.7,1460
1946,eXistenZ,14/04/1999,12.417,6.8,1487
11355,Never Been Kissed,09/04/1999,12.809,6.2,1235
9430,Go,09/04/1999,9.431,6.9,494
11660,Following,02/04/1999,7.554,7.2,1199
603,The Matrix,30/03/1999,61.153,8.2,21644
4951,10 Things I Hate About You,30/03/1999,32.53,7.5,6494
11374,Edtv,26/03/1999,6.751,6,509
3558,"Girl, Interrupted",24/03/1999,32.358,7.6,2972
10354,True Crime,19/03/1999,9.532,6.6,570
1073,Arlington Road,19/03/1999,9.098,7,814
10212,Ravenous,16/03/1999,8.395,6.8,437
9455,The Corruptor,12/03/1999,10.187,6.1,207
30943,The Deep End of the Ocean,12/03/1999,8.523,6.4,244
9008,The Insider,10/03/1999,10.97,7.5,1429
796,Cruel Intentions,05/03/1999,39.254,6.8,2614
9535,Analyze This,05/03/1999,10.814,6.5,1480
30923,Alice in Wonderland,28/02/1999,9.678,6.4,295
8224,8MM,26/02/1999,14.139,6.4,1536
10207,Message in a Bottle,22/02/1999,9.814,6.2,643
1542,Office Space,19/02/1999,15.795,7.4,2317
13466,October Sky,19/02/1999,12.948,7.6,933
10951,Gorgeous,12/02/1999,15.903,6.2,263
11622,Blast from the Past,12/02/1999,13.375,6.7,811
2112,Payback,05/02/1999,12.444,6.8,1429
9564,Asterix & Obelix Take on Caesar,03/02/1999,14.818,6,1512
18892,Jawbreaker,30/01/1999,11.29,6.2,406
10314,She's All That,29/01/1999,21.514,6.3,1691
8374,The Boondock Saints,22/01/1999,14.716,7.3,1928
14709,Varsity Blues,15/01/1999,7.686,6.2,326
11353,Bowfinger,07/01/1999,10.799,6.2,671
185789,Mulholland Dr.,01/01/1999,10.452,7.9,378
9441,Stepmom,25/12/1998,17.933,7.1,1163
9276,The Faculty,25/12/1998,14.562,6.5,1518
10312,Patch Adams,25/12/1998,14.431,7.3,2726
9822,Mighty Joe Young,25/12/1998,11.203,6.2,667
9422,A Civil Action,25/12/1998,10.127,6.4,325
49992,Lucky and Zorba,22/12/1998,6.417,7.7,544
38396,That's Life,18/12/1998,7.456,7.5,1165
9837,The Prince of Egypt,16/12/1998,35.056,7.2,3181
200,Star Trek: Insurrection,11/12/1998,16.121,6.4,921
11545,Rushmore,11/12/1998,12.244,7.4,1979
10223,A Simple Plan,11/12/1998,8.121,7.2,668
9745,Jack Frost,10/12/1998,11.874,5.9,913
21348,Kirikou and the Sorceress,09/12/1998,10.82,7.3,924
17337,The Land Before Time VI: The Secret of Saurus Rock,01/12/1998,11.54,6.1,226
9487,A Bug's Life,25/11/1998,92.657,7,7695
14444,The Rugrats Movie,20/11/1998,40.122,6.2,467
9798,Enemy of the State,20/11/1998,17.958,7,3110
666,Central Station,20/11/1998,7.836,8.2,669
297,Meet Joe Black,12/11/1998,37.488,7.2,3912
27850,Halloweentown,10/11/1998,7.521,6.9,411
10663,The Waterboy,06/11/1998,16.647,6.1,1427
9882,The Siege,06/11/1998,10.714,6.3,1055
9945,Vampires,30/10/1998,9.522,6.3,950
10376,The Legend of 1900,28/10/1998,13.191,8.3,1854
9732,The Lion King II: Simba's Pride,24/10/1998,86.283,7,3777
9425,Soldier,23/10/1998,11.282,6.3,625
9445,Apt Pupil,23/10/1998,10.988,6.6,506
11634,Show Me Love,23/10/1998,10.508,7.1,376
1808,Velvet Goldmine,23/10/1998,8.769,6.9,372
11932,Bride of Chucky,16/10/1998,65.911,5.9,1422
6435,Practical Magic,16/10/1998,15.742,6.7,1178
10683,Happiness,16/10/1998,8.785,7.5,599
11854,Kuch Kuch Hota Hai,16/10/1998,8.512,7.7,309
56020,Radiofreccia,16/10/1998,5.79,7,305
8916,Antz,02/10/1998,29.071,6.1,3787
12159,What Dreams May Come,02/10/1998,17.706,7.2,1881
9429,A Night at the Roxbury,01/10/1998,14.538,6.6,701
8195,Ronin,25/09/1998,15.019,7,1835
9812,Thursday,25/09/1998,9.521,7,233
6396,SLC Punk,24/09/1998,8.02,7.2,277
13151,Scooby-Doo on Zombie Island,22/09/1998,25.707,7.7,554
2109,Rush Hour,18/09/1998,67.737,7,3724
2657,Pleasantville,17/09/1998,10.676,7.3,1378
8056,Train of Life,16/09/1998,6.381,7.4,234
10162,Waking Ned,15/09/1998,7.376,7.1,215
4518,Elizabeth,13/09/1998,12.251,7.2,1133
10220,Rounders,11/09/1998,12.2,7,1372
10029,Very Bad Things,11/09/1998,7.107,6.3,494
14283,The Red Violin,10/09/1998,12.499,7.4,310
39345,Casper Meets Wendy,08/09/1998,9.029,6,323
9466,Celebrity,07/09/1998,10.615,6,367
100,"Lock, Stock and Two Smoking Barrels",28/08/1998,9.189,8.2,5438
36647,Blade,21/08/1998,41.362,6.7,4813
10278,Return to Paradise,10/08/1998,8.703,6.4,217
8688,Snake Eyes,07/08/1998,11.224,6.1,1050
11675,Halloween H20: 20 Years Later,05/08/1998,14.358,6,1257
28302,The Swan Princess: The Mystery of the Enchanted Kingdom,04/08/1998,9.792,6,220
9454,EverAfter,31/07/1998,17.062,7.4,1199
9631,The Negotiator,29/07/1998,14.218,7.1,1614
9820,The Parent Trap,28/07/1998,127.597,7.1,3303
14013,BASEketball,28/07/1998,8.612,6.1,435
857,Saving Private Ryan,24/07/1998,51.696,8.2,13091
10228,Pokémon: The First Movie,18/07/1998,28.591,6.9,1162
9342,The Mask of Zorro,16/07/1998,22.985,6.5,3335
544,There's Something About Mary,15/07/1998,18.771,6.6,4152
944,Lethal Weapon 4,10/07/1998,21.241,6.6,2102
11551,Small Soldiers,10/07/1998,16.338,6.5,1718
473,Pi,10/07/1998,10.511,7.1,1758
95,Armageddon,01/07/1998,43.119,6.8,6615
73,American History X,01/07/1998,32.936,8.4,9609
1389,Out of Sight,26/06/1998,13.783,6.7,980
12706,Croupier,25/06/1998,8.551,6.8,215
846,The X Files,19/06/1998,21.659,6.8,1260
309,The Celebration,19/06/1998,8.327,7.7,738
10674,Mulan,18/06/1998,121.633,7.9,8066
15037,Can't Hardly Wait,12/06/1998,10.414,6.3,411
6068,Six Days Seven Nights,12/06/1998,9.134,6,1144
1965,A Perfect Murder,05/06/1998,14.581,6.5,1087
37165,The Truman Show,04/06/1998,53.347,8.1,14795
1075,"Black Cat, White Cat",01/06/1998,9.333,7.7,570
9715,Hope Floats,29/05/1998,8.792,6.3,338
1878,Fear and Loathing in Las Vegas,22/05/1998,21.382,7.2,3763
1567,I Stand Alone,16/05/1998,8.14,7.6,389
18937,Quest for Camelot,15/05/1998,28.188,6.9,665
8656,Deep Impact,08/05/1998,29.918,6.2,2406
9469,He Got Game,01/05/1998,11.741,6.8,548
4415,Les Misérables,01/05/1998,11.588,7.2,482
452,The Idiots,28/04/1998,13.542,6.5,404
10215,Sliding Doors,23/04/1998,10,6.6,1048
36568,Paulie,17/04/1998,10.224,6.8,364
10668,Suicide Kings,17/04/1998,8.469,6.6,218
9421,The Dinner Game,15/04/1998,10.376,7.8,1517
795,City of Angels,10/04/1998,15.642,6.8,1753
2330,Taxi,08/04/1998,19.472,6.6,1940
8838,Mercury Rising,03/04/1998,12.813,6.2,1238
617,Wild Things,20/03/1998,23.53,6.3,1328
9440,Primary Colors,20/03/1998,8.469,6.3,240
9313,The Man in the Iron Mask,12/03/1998,17.208,6.6,3227
115,The Big Lebowski,06/03/1998,25.352,7.8,9340
11808,U.S. Marshals,06/03/1998,16.105,6.5,1241
8741,The Thin Red Line,05/03/1998,18.45,7.4,2375
104,Run Lola Run,03/03/1998,14.018,7.3,1734
2666,Dark City,27/02/1998,18.625,7.3,2191
9489,You've Got Mail,26/02/1998,14.833,6.6,2655
12538,Senseless,20/02/1998,20.272,6.1,283
8583,Dangerous Beauty,20/02/1998,9.823,7.2,206
20235,Belle's Magical World,16/02/1998,14.645,6.2,389
10153,Sphere,13/02/1998,12.092,6.1,1273
11003,The Wedding Singer,13/02/1998,11.93,6.8,1390
15805,Batman & Mr. Freeze: SubZero,11/02/1998,12.639,7,331
10353,The Visitors II: The Corridors of Time,11/02/1998,12.268,6,837
11702,The Replacement Killers,06/02/1998,8.383,6.2,380
547,The Horse Whisperer,01/02/1998,11.858,6.9,928
14533,Gia,31/01/1998,12.916,7.1,582
9457,Deep Rising,30/01/1998,14.659,6.2,523
2671,Ringu,30/01/1998,14.453,7.1,1022
9410,Great Expectations,30/01/1998,10.467,6.6,464
1934,Shakespeare in Love,29/01/1998,12.182,6.9,2587
3033,Gods and Monsters,21/01/1998,8.821,7.1,267
9464,Buffalo '66,20/01/1998,12.534,7.1,659
8697,Who Am I?,17/01/1998,23.415,7.1,657
9411,Fallen,16/01/1998,15.29,6.8,1065
9490,Half Baked,16/01/1998,10.26,6.3,425
29193,The Spanish Prisoner,07/01/1998,8.543,6.9,207
16992,The Boxer,31/12/1997,6.7,6.7,208
36095,Cure,27/12/1997,9.651,7.4,266
38286,Three Men and a Leg,27/12/1997,8.479,8,1838
586,Wag the Dog,25/12/1997,11.25,7,723
9922,The Postman,25/12/1997,10.736,6.2,833
9746,Kundun,25/12/1997,8.554,6.9,340
637,Life Is Beautiful,20/12/1997,36.241,8.5,11084
2898,As Good as It Gets,19/12/1997,14.452,7.4,3025
6283,MouseHunt,19/12/1997,13.78,6.5,1012
1902,Open Your Eyes,19/12/1997,12.154,7.5,772
4233,Scream 2,12/12/1997,30.413,6.4,2981
2639,Deconstructing Harry,12/12/1997,8.266,7.4,718
20992,Brother,12/12/1997,8.014,7.6,278
714,Tomorrow Never Dies,11/12/1997,24.906,6.3,2468
11831,Amistad,10/12/1997,2.099,7,1020
489,Good Will Hunting,05/12/1997,40.562,8.1,9679
9449,The Borrowers,05/12/1997,11.784,6,392
13929,Geri's Game,24/11/1997,12.289,7.8,928
8197,Midnight in the Garden of Good and Evil,21/11/1997,9.229,6.4,449
9444,Anastasia,20/11/1997,43.562,7.6,4616
597,Titanic,18/11/1997,129.987,7.9,21085
11975,The Rainmaker,18/11/1997,10.64,7,937
4824,The Jackal,14/11/1997,15.455,6.3,1493
9414,The Man Who Knew Too Little,14/11/1997,6.207,6.4,377
8078,Alien Resurrection,12/11/1997,27.787,6.1,3842
13313,Beauty and the Beast: The Enchanted Christmas,11/11/1997,21.139,6.2,821
563,Starship Troopers,07/11/1997,22.955,7,3811
9770,Mad City,07/11/1997,8.062,6.2,246
5910,Fireworks,05/11/1997,9.52,7.7,467
9407,Red Corner,30/10/1997,8.007,6.2,270
8067,A Life Less Ordinary,24/10/1997,7.554,6.1,344
1813,The Devil's Advocate,17/10/1997,25.717,7.4,4723
3597,I Know What You Did Last Summer,17/10/1997,23.779,5.9,2184
18415,Gummo,17/10/1997,9.252,6.6,485
44706,The Bet,15/10/1997,5.747,6.3,375
267,Live Flesh,10/10/1997,7.336,7.1,512
60047,Fuochi d'artificio,10/10/1997,5.089,6.2,202
4995,Boogie Nights,07/10/1997,15.395,7.6,2502
10155,U Turn,03/10/1997,14.303,6.6,551
9437,Kiss the Girls,29/09/1997,13.799,6.5,1186
30020,Taste of Cherry,28/09/1997,9.426,7.6,368
9769,Lolita,27/09/1997,70.186,7.1,1311
6623,The Peacemaker,26/09/1997,12.803,6,760
10217,The Sweet Hereafter,25/09/1997,9.199,7,296
2118,L.A. Confidential,19/09/1997,14.793,7.8,3862
10351,Wishmaster,19/09/1997,13.565,5.9,430
2649,The Game,12/09/1997,14.557,7.6,5113
978,Seven Years in Tibet,12/09/1997,13.67,7.2,2256
19165,The Land Before Time V: The Mysterious Island,12/09/1997,9.745,6.1,271
48254,Ovosodo,12/09/1997,6,7.2,333
10234,Funny Games,11/09/1997,11.127,7.4,1372
10806,In & Out,10/09/1997,8.947,6.5,559
431,Cube,09/09/1997,15.435,6.8,3803
782,Gattaca,07/09/1997,17.231,7.6,5138
9433,The Edge,06/09/1997,12.697,6.8,916
8675,Orgazmo,06/09/1997,10.859,6.2,321
11365,Wilde,01/09/1997,13.004,6.6,216
4961,Mimic,22/08/1997,15.475,6,811
9416,Money Talks,22/08/1997,9.137,6,285
4421,G.I. Jane,19/08/1997,22.387,6.4,1340
12219,12 Angry Men,17/08/1997,10.072,7.7,218
8413,Event Horizon,15/08/1997,17.404,6.5,2104
2142,Cop Land,15/08/1997,12.948,6.8,1163
9427,The Full Monty,13/08/1997,11.571,7,1280
18519,Free Willy 3: The Rescue,08/08/1997,18.772,6.3,276
8834,Conspiracy Theory,08/08/1997,13.74,6.6,1146
14903,Pooh's Grand Adventure: The Search for Christopher Robin,05/08/1997,11.991,7.1,270
21334,Children of Heaven,01/08/1997,20.371,8,449
6072,One Eight Seven,29/07/1997,12.372,6.6,458
9772,Air Force One,25/07/1997,18.141,6.4,2348
10494,Perfect Blue,25/07/1997,16.407,8.3,1689
14817,Good Burger,25/07/1997,13.764,6,378
18491,Neon Genesis Evangelion: The End of Evangelion,19/07/1997,25.649,8.4,1070
9092,Snow White: A Tale of Terror,18/07/1997,16.81,5.9,200
11676,Nothing to Lose,18/07/1997,10.536,6.4,462
128,Princess Mononoke,12/07/1997,33.402,8.3,6310
686,Contact,11/07/1997,24.638,7.4,3540
1281,Bean,03/07/1997,16.015,6.4,1982
607,Men in Black,02/07/1997,40.654,7.2,11668
754,Face/Off,27/06/1997,34.045,7,4251
11970,Hercules,20/06/1997,87.451,7.5,6173
8874,My Best Friend's Wedding,19/06/1997,10.562,6.6,2133
10347,Dobermann,18/06/1997,9.692,6.5,386
1701,Con Air,05/06/1997,32.24,6.7,3298
18329,Happy Together,30/05/1997,13.333,7.6,446
9406,An American Werewolf in Paris,29/05/1997,15.303,6,526
330,The Lost World: Jurassic Park,23/05/1997,10.626,6.5,6897
2058,Addicted to Love,23/05/1997,8.221,6.2,326
18,The Fifth Element,02/05/1997,37.183,7.5,8977
816,Austin Powers: International Man of Mystery,02/05/1997,22.186,6.5,2697
2163,Breakdown,02/05/1997,12.974,6.8,661
9611,Romy and Michele's High School Reunion,25/04/1997,11.752,6.3,410
9415,Murder at 1600,18/04/1997,10.07,6.1,414
9434,Grosse Pointe Blank,11/04/1997,9.525,7,683
184,Jackie Brown,10/04/1997,13.643,7.3,5261
2255,Chasing Amy,04/04/1997,8.498,6.8,1089
1610,Fever Pitch,04/04/1997,7.131,6.6,200
10003,The Saint,03/04/1997,11.559,6.1,899
39385,Would I Lie to You?,01/04/1997,6.128,6.3,429
18095,Dragon Ball GT: A Hero's Legacy,26/03/1997,112.366,6.7,238
16052,Selena,21/03/1997,26.806,7.8,1010
1624,Liar Liar,21/03/1997,26.197,6.6,4592
21832,Neon Genesis Evangelion: Death and Rebirth,15/03/1997,22.266,7.5,291
4477,The Devil's Own,13/03/1997,14.631,6.1,935
9403,Private Parts,07/03/1997,8.089,6.6,269
8052,Hard Eight,28/02/1997,10.011,6.9,647
9366,Donnie Brasco,27/02/1997,15.685,7.5,3567
158,Knockin' on Heaven's Door,20/02/1997,7.113,7.6,380
66,Absolute Power,14/02/1997,13.387,6.6,822
1968,Fools Rush In,14/02/1997,11.041,6.4,406
11419,Vegas Vacation,13/02/1997,12.781,6.1,490
9619,Dante's Peak,07/02/1997,17.94,6.1,1456
17894,The Beautician and the Beast,07/02/1997,8.706,6.8,287
68924,The Ice Storm,05/02/1997,11.345,6.9,487
10622,Mr. Nice Guy,31/01/1997,11.964,6.5,507
2212,Nightwatch,31/01/1997,9.266,6.1,309
37652,Didier,28/01/1997,5.228,6,464
8765,Nirvana,24/01/1997,8.716,6.5,228
12145,Fierce Creatures,23/01/1997,8.68,6.2,267
638,Lost Highway,15/01/1997,16.227,7.6,1959
11015,The Relic,10/01/1997,11.138,6,396
54113,The Swan Princess: Escape from Castle Mountain,01/01/1997,10.964,6.1,247
43629,Doodlebug,01/01/1997,7.382,6.6,358
10549,Hamlet,25/12/1996,10.284,7.5,380
1630,The People vs. Larry Flynt,25/12/1996,10.147,7,858
4232,Scream,20/12/1996,46.441,7.3,5123
38366,Il ciclone,20/12/1996,7.738,6.9,638
7300,One Fine Day,20/12/1996,7.153,6.4,519
9819,Marvin's Room,18/12/1996,9.424,6.7,500
3179,Beavis and Butt-Head Do America,15/12/1996,12.275,6.6,507
8818,Evita,14/12/1996,8.198,6.2,377
9390,Jerry Maguire,13/12/1996,19.578,6.9,2582
75,Mars Attacks!,12/12/1996,16.809,6.4,4500
11228,Daylight,06/12/1996,11.431,6.1,1235
9716,Everyone Says I Love You,06/12/1996,9.655,6.5,508
26900,The Bandit,29/11/1996,6.769,7.4,234
20539,The Crucible,27/11/1996,8.825,6.6,412
